proxy_wallet,bot_score,cluster,kmeans,operator_id,operator_size,c_cadence_regularity,c_activity_247,c_size_regularity,c_breadth,c_burstiness,c_reaction,n_trades,active_hours,cv_gap,breadth_markets,max_trades_per_sec,reaction_alignment,realized_pnl_usdc,volume_usdc,roi_on_resolved,fill_win_rate
0xe681c8a0a49cda37d5453fb1ec3cc2a7b94419f8,0.4743589743589744,1,1,,,0.0,0.8333333333333334,0.38461538461538464,1.0,0.3333333333333333,0.0,39,20,2.549853846552351,31,1,0.3333,-9.1,251.31,-0.0376,0.8378
0xbf61cc975f03ebe3ca3a3ff16d930aadba7721ab,0.47412280701754383,1,1,op_001,146.0,0.0,0.5416666666666666,0.10526315789473684,1.0,1.0,0.0,38,13,1.103810630463785,33,3,,-1.43,37.96,-0.0376,0.7632
0xa6d41c5a6da4ea09a88de11c832cd99b73a32f1e,0.4740924092409241,1,1,op_010,4.0,0.0,0.5833333333333334,0.04950495049504951,1.0,1.0,0.0,101,14,3.059007803267587,30,3,0.0,16.29,361.93,0.0479,0.9789
0x3aae812d32ee5f8dd821497047bf3283aab9e7a0,0.4738095238095238,1,1,,,0.0,0.4583333333333333,0.21428571428571427,1.0,1.0,0.0,42,11,2.7848481550098287,20,3,,-16.53,43.1,-0.3835,0.3571
0xe3479950ef6e8984df109ec5c9be40630f9fb438,0.4733333333333334,1,1,op_001,146.0,0.0,0.16666666666666666,0.6,1.0,1.0,0.0,55,4,1.6722245520440437,44,11,,0.97,209.03,0.0047,0.9091
0xd92e83f7a7f032bc4e2921781f08d432f52b5ae3,0.4724188790560472,1,1,op_001,146.0,0.0,0.8333333333333334,0.038348082595870206,1.0,0.6666666666666666,0.0,339,20,5.34860703333963,42,2,0.2613,62.77,851.42,0.0889,0.6179
0xdff07b8665a6567c233ebb914136d38b90785865,0.47196969696969693,1,1,op_001,146.0,0.0,0.7916666666666666,0.09090909090909091,1.0,0.6666666666666666,0.0,132,19,3.851927838449519,21,2,,-6.86,177.39,-0.0387,0.7045
0xd5680c3dade6d675015e3bec342169df070b2863,0.47121212121212125,1,1,,,0.0,0.8333333333333334,0.36363636363636365,1.0,0.3333333333333333,0.0,44,20,1.4056696703358498,40,1,,28.87,1138.02,0.0254,0.9091
0xbbaa537be3d9bea58a7137867764cbcfa9b488a2,0.4711847389558233,1,1,,,0.0,0.8333333333333334,0.030120481927710843,1.0,0.6666666666666666,0.0,166,20,3.780643091667139,33,2,0.2,-106.85,504.75,-0.2117,0.4518
0x59314a635242711642a70663ea74cc8270c78ecb,0.47112,1,1,,,0.0,0.5,0.4,1.0,0.6666666666666666,0.11119999999999997,40,12,1.5445438473704562,34,2,0.5556,19.35,105.79,0.2007,0.7714
0x420cfdc0b5f32b0375b1fe909d4c9e3b49531f36,0.47064896755162244,1,1,,,0.0,0.8333333333333334,0.02654867256637168,1.0,0.6666666666666666,0.0,226,20,3.4044928822499774,56,2,0.4375,20.23,2066.61,0.0098,0.3673
0x524ce8d2abe90541253f505a73e64dbf081cd364,0.4702702702702703,1,1,,,0.0,0.75,0.13513513513513514,1.0,0.6666666666666666,0.0,37,18,1.8139159744175792,17,2,1.0,-8.59,28.14,-0.3051,0.3784
0xf7a4f1a3716f79e4f588642b5d60e61ddc1cf148,0.47017543859649125,1,1,,,0.0,0.7916666666666666,0.07894736842105263,1.0,0.6666666666666666,0.0,114,19,2.307838239766502,47,2,0.0909,-118.3,1763.18,-0.0697,0.3661
0x3b73e347ca95b4a90c2e0b2948598ca6456a9b26,0.47,1,1,,,0.0,0.75,0.13333333333333333,1.0,0.6666666666666666,0.0,60,18,1.4670894558938667,60,2,,-0.3,59.99,-0.0056,0.9074
0x77bdeb3f229bf6d826d20dbd5f0c7972c32ae48f,0.4692982456140351,-1,1,op_001,146.0,0.0,0.20833333333333334,0.5175438596491229,1.0,1.0,0.0,114,5,3.0943377059656414,20,11,0.2326,-1.89,88.88,-0.0212,0.1404
0xae68539542db9d69e66445c21e6e3bdde417064a,0.4692618223760092,1,1,,,0.0,0.8333333333333334,0.01730103806228374,1.0,0.6666666666666666,0.0,289,20,3.3642992237123606,78,2,0.0909,301.37,4346.34,0.0728,0.7774
0x42545c3f429161c35198ef40719f635268011d02,0.4692176870748299,1,1,,,0.0,0.7083333333333334,0.1836734693877551,1.0,0.6666666666666666,0.0,49,17,3.1347765323723347,30,2,0.5,37.48,591.17,0.0634,0.5306
0x0642963c29aafe0d6550c411ccc211b299daa6f7,0.4691489361702128,1,1,op_002,4.0,0.0,0.75,0.1276595744680851,1.0,0.6666666666666666,0.0,47,18,2.7308905247500292,22,2,,-10.46,51.17,-0.2044,0.4255
0x2b131da7ff24f50083b98d199670fc670e7162d3,0.46891891891891896,1,1,op_001,146.0,0.0,1.0,0.12612612612612611,1.0,0.3333333333333333,0.0,444,24,2.937917465238684,81,1,0.475,143.92,1517.58,0.1034,0.5947
0xa7a3d5a1d98f64fa7ba593792e310d691bb97846,0.4686538461538462,1,1,,,0.0,0.75,0.057692307692307696,1.0,0.3333333333333333,0.6000000000000001,52,18,1.440163749744436,42,1,0.8,2.56,91.0,0.0331,0.3617
0x91739b35da123de18c116e598cc18a7f6317a6a6,0.46846846846846846,-1,1,,,0.0,0.16666666666666666,0.5675675675675675,1.0,1.0,0.0,37,4,1.0429436306427402,37,3,,15.95,1689.22,0.0094,1.0
0x10f46a113607ae668aca275aa582c6cb1b35c2ea,0.46832666666666667,1,1,,,0.0,0.7083333333333334,0.06666666666666667,1.0,0.3333333333333333,0.6666000000000001,30,17,1.252418908290063,20,1,0.8333,4.94,180.24,0.0304,0.4815
0x3193b23ea9be85e9e50b0daf623da26da845cc5a,0.4673809523809524,1,1,,,0.0,0.7083333333333334,0.17142857142857143,1.0,0.6666666666666666,0.0,35,17,2.080751047779236,22,2,0.375,20.01,341.24,0.0586,0.8286
0x2a876b52b51683c5fa5eb9574b3c2e3dfe3ca55a,0.4673333333333333,1,1,,,0.0,0.7916666666666666,0.06,1.0,0.6666666666666666,0.0,100,19,3.4837609277445822,39,2,0.0,158.38,1530.77,0.1035,0.45
0xa259022b8710972244d8992b2c2483ee04996597,0.4666666666666667,1,1,,,0.0,0.7083333333333334,0.5,1.0,0.3333333333333333,0.0,30,17,1.81131773616262,20,1,,28.47,166.42,0.1711,0.8333
0x10a10445ac483b4c2d5260dbbdd87eff454a7a23,0.4666666666666667,1,1,,,0.0,0.7083333333333334,0.16666666666666666,1.0,0.6666666666666666,0.0,54,17,1.1712895219135273,39,2,0.0,39.38,466.09,0.093,0.898
0x291d4e2a3662bfd36a52baba9582519980418e36,0.46635809523809524,1,1,,,0.0,0.5833333333333334,0.2571428571428571,1.0,0.6666666666666666,0.11119999999999997,35,14,2.710091489784856,21,2,0.5556,23.4,89.68,0.3319,0.4667
0xe6d7c21097f400573e8d4538dd123a001544f810,0.4662790697674418,1,1,op_001,146.0,0.0,0.25,0.4418604651162791,1.0,1.0,0.0,43,6,1.621785177296336,21,10,,0.91,194.15,0.0047,0.907
0xeafd6b92326a666ab6ddeba8cbfca59ce8156a5e,0.46621621621621623,1,1,op_001,146.0,0.0,0.5,0.10810810810810811,1.0,1.0,0.0,37,12,2.0118154619842428,24,4,,-0.17,48.1,-0.0035,0.8108
0xb21bc90c56174a89bdf5915abf30b3aa978bc396,0.46605428571428575,1,1,,,0.0,0.75,0.37142857142857144,1.0,0.3333333333333333,0.10339999999999994,140,18,2.162359368927284,63,1,0.5517,117.7,862.68,0.1506,0.3684
0xbd70aaa5514aa549e494d0833e6b5715dee7a9b9,0.4650387596899225,1,1,,,0.0,0.5833333333333334,0.2558139534883721,1.0,0.3333333333333333,0.6000000000000001,43,14,2.22903582121783,40,1,0.8,-9.07,212.24,-0.0427,0.8372
0x46f71934a7dd522ef9e84a4016ec620e27015b54,0.4635338345864662,1,1,op_006,12.0,0.0,0.75,0.09022556390977443,1.0,0.6666666666666666,0.0,133,18,3.940246966941227,30,2,,-0.19,140.82,-0.0014,0.8496
0x4b2997ce96f9ff66f13e4f5a5db7ac090ce0623b,0.4633333333333333,1,1,,,0.0,0.9166666666666666,0.2,1.0,0.3333333333333333,0.0,135,22,2.2848605125948893,40,1,,146.81,558.3,0.263,0.4444
0x200e8ad4763eac3ada1e8b69ab516fcb728d7d37,0.4626811594202898,1,1,,,0.0,0.4166666666666667,0.1956521739130435,1.0,0.6666666666666666,0.5,46,10,1.5946075326115403,27,2,0.75,245.47,5837.85,0.042,0.8043
0xc1e51a0e0ab9f10e2d489b312e35ad8b220dc5df,0.4622294372294372,1,1,,,0.0,0.5416666666666666,0.025974025974025976,1.0,1.0,0.0,77,13,4.220855088616454,11,6,0.0,-9.8,221.03,-0.0444,0.6234
0x9819cd8f2654168d2f050482a5a17297b0eefe16,0.4616030881017257,1,1,,,0.0,0.7916666666666666,0.021798365122615803,1.0,0.6666666666666666,0.0,367,19,4.021930285735526,83,2,0.3833,-7.09,2230.82,-0.0037,0.5285
0x0069000ac9d4ab6bc0d7b6f0728078365e64e341,0.4614779874213837,1,1,,,0.0,0.7083333333333334,0.1320754716981132,1.0,0.6666666666666666,0.0,53,17,1.8523815758091544,29,2,0.75,-2.94,142.77,-0.0206,0.434
0x9151c7063031499787a6a35003ec488285c9a93e,0.4614583333333333,1,1,,,0.0,0.7916666666666666,0.020833333333333332,1.0,0.6666666666666666,0.0,48,19,1.7295639688517763,46,2,0.0,-57.82,690.24,-0.128,0.4773
0x78e75838878d7b6e48ec9bf013b6e92b659f5fdd,0.46141304347826084,1,1,,,0.0,0.75,0.07608695652173914,1.0,0.6666666666666666,0.0,92,18,2.749698311487201,28,2,0.0,-1.32,257.94,-0.0054,0.6854
0x8f5d2421b5efcca1d68fba919db4defee3623384,0.4614035087719298,1,1,,,0.0,0.7083333333333334,0.13157894736842105,1.0,0.6666666666666666,0.0,38,17,1.2284261963770493,38,2,,-10.28,316.28,-0.0325,0.7105
0x9cb35555b913c805a62a2e34bce4ef14f0e81367,0.46079418344519013,1,1,,,0.0,0.9583333333333334,0.12751677852348994,1.0,0.3333333333333333,0.0,149,23,1.9102914667686528,64,1,0.3571,103.54,964.19,0.1116,0.5734
0xc9d9fd1d03c6371adca5918f14ca944bc8d607e7,0.45988372093023255,1,1,,,0.0,0.625,0.23255813953488372,1.0,0.6666666666666666,0.0,43,15,1.5542540885356437,30,2,0.4,12.85,925.83,0.0139,0.7209
0x36469210b7ced93ec7d7fd635bf66df0b898ba5a,0.459375,1,1,,,0.0,0.75,0.0625,1.0,0.3333333333333333,0.5,64,18,2.2656793906378616,24,1,0.75,12.18,487.91,0.0254,0.4677
0x50d8b40baa2183789f7fdf26a0c5db8817420a0e,0.459,1,1,,,0.0,0.75,0.06,1.0,0.6666666666666666,0.0,100,18,1.8615948209984619,65,2,0.25,-148.03,2802.48,-0.0555,0.7253
0x7e079e637bc5c696a99f19a090172c226bda109f,0.458974358974359,1,1,,,0.0,0.3333333333333333,0.28205128205128205,1.0,1.0,0.0,39,8,3.6410253857851202,29,3,,-1.74,20.55,-0.0849,0.9487
0xe45edc3c8d44c7e848ad25da31ec3b216001fcb8,0.4588780487804878,1,1,,,0.0,0.75,0.36585365853658536,1.0,0.3333333333333333,0.040000000000000036,328,18,4.791594956556166,73,1,0.52,-111.03,2866.41,-0.0395,0.5583
0x6de983b37b054b8e8442f4c1f30dc30c7567a8e5,0.45865800865800865,1,1,op_001,146.0,0.0,0.6666666666666666,0.16883116883116883,1.0,0.6666666666666666,0.0,77,16,2.7323568640318396,21,2,,-27.51,510.19,-0.0539,0.7403
0xebe07c8ac0e9bbbc1553b63b962d30ed2ff352dc,0.45804601626016256,1,1,,,0.0,0.7916666666666666,0.12195121951219512,1.0,0.3333333333333333,0.31420000000000003,123,19,4.217137490340596,43,1,0.6571,-40.44,1158.06,-0.0413,0.4694
0xe94b64f2e3bc116352c0ae9d74605bc82c77c5ed,0.45789473684210524,1,1,op_009,5.0,0.0,0.5,0.05263157894736842,1.0,1.0,0.0,38,12,2.33929320033598,11,6,0.1429,-9.96,152.78,-0.0754,0.3429
0x561add5adb490bf44ce27837cc3362502dc47be2,0.45765765765765765,1,1,,,0.0,0.4166666666666667,0.16216216216216217,1.0,1.0,0.0,37,10,0.7790110108648396,34,3,0.0,-45.83,151.83,-0.3018,0.1892
0x1545ecd39d062b72eb0ac183a134f35b33d63d97,0.45747126436781615,1,1,,,0.0,0.2916666666666667,0.3275862068965517,1.0,1.0,0.0,58,7,2.432692522046005,12,6,,-10.65,143.91,-0.074,0.9655
0xe8dd7741ccb12350957ec71e9ee332e0d1e6ec86,0.4571839080459771,1,1,op_001,146.0,0.0,0.4583333333333333,0.10344827586206896,1.0,1.0,0.0,174,11,1.3618938032355288,39,11,,-11.04,1340.49,-0.0086,0.9226
0x6e41f5497f0cbe0e3aef1d84a0f1be87d5795e0c,0.4567307692307692,1,1,,,0.0,0.625,0.21153846153846154,1.0,0.6666666666666666,0.0,52,15,1.5584789314648595,33,2,0.4643,35.47,971.04,0.0383,0.451
0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,0.45641025641025645,1,1,op_001,146.0,0.0,0.4166666666666667,0.15384615384615385,1.0,1.0,0.0,143,10,2.426001159093496,61,11,,2.56,73.59,0.0348,0.9021
0x36ef0552d262ac320770a6715df2552175743c3a,0.45631578947368423,1,1,,,0.0,1.0,0.042105263157894736,1.0,0.3333333333333333,0.0,95,24,2.783969211319692,30,1,0.4615,4.22,224.9,0.0276,0.5714
0xe073535444444ecf767e3baa4b4b74eacae225f9,0.4561764705882353,1,1,op_006,12.0,0.0,0.75,0.041176470588235294,1.0,0.6666666666666666,0.0,170,18,3.77757943864598,41,2,0.1667,-13.84,226.18,-0.0612,0.6941
0x20e78d3cbc34221b6af22227e686c12426f984a7,0.45606060606060606,1,1,,,0.0,0.6666666666666666,0.48484848484848486,1.0,0.3333333333333333,0.0,33,16,1.4836235083526155,28,1,0.2,-25.71,25.71,-1.0,0.0
0xc4166601556e9ed313d0ab9548f914ec87443704,0.4553030303030303,1,1,,,0.0,0.7083333333333334,0.09090909090909091,1.0,0.6666666666666666,0.0,33,17,3.1017939137704045,23,2,,-8.8,30.92,-0.2845,0.1515
0x81938ff9e4ae3026c0f01782ede96419ab76fc06,0.4552845528455285,1,1,op_003,15.0,0.0,0.4166666666666667,0.14634146341463414,1.0,1.0,0.0,41,10,3.754964519536496,11,3,0.2857,-4.44,41.37,-0.1165,0.8421
0xaeaf20d612b72e06750577bd69fbf08983349ce1,0.4549019607843138,1,1,,,0.0,0.4583333333333333,0.08823529411764706,1.0,1.0,0.0,34,11,1.6056783388629357,24,3,,-8.96,107.4,-0.0834,0.6471
0xf21130fafe2a901b852994d4ab2a438c7c1f385d,0.45476190476190476,1,1,,,0.0,0.6666666666666666,0.14285714285714285,1.0,0.6666666666666666,0.0,35,16,1.2687527410729094,14,2,,34.45,541.04,0.0637,0.5429
0xcbfc77ef5f4b0a7c1bc7a6e1afa28f65c3c30be4,0.4545698924731183,1,1,,,0.0,0.7083333333333334,0.41935483870967744,1.0,0.3333333333333333,0.0,31,17,1.9114805896826774,22,1,0.375,-23.89,99.9,-0.2392,0.3871
0xa6fbd527070abf16092d05512e4c603516de58e2,0.45430107526881724,1,1,,,0.0,0.2916666666666667,0.3064516129032258,1.0,1.0,0.0,62,7,3.128290081845553,18,9,,6.57,542.04,0.0121,0.9032
0xe022ecafc0a94c28f27744eb3f5ad35116fb12c5,0.4541666666666667,1,1,,,0.0,0.4583333333333333,0.08333333333333333,1.0,0.3333333333333333,1.0,36,11,1.9251102106164648,14,1,1.0,64.39,5989.04,0.0108,1.0
0x3a963b8d8778a02d7ef6f3fbe7c9298f65a34007,0.4541666666666667,1,1,,,0.0,0.7083333333333334,0.08333333333333333,1.0,0.6666666666666666,0.0,48,17,1.1347299626834642,29,2,0.4,-11.64,492.78,-0.0236,0.5417
0xd19ea50f37c99722319c43632fd6a93b2e62754e,0.45394736842105265,-1,1,,,0.0,0.375,0.5263157894736842,1.0,0.6666666666666666,0.0,38,9,3.107031983089287,9,2,0.0,-9.44,20.58,-0.4585,0.7632
0xd092feff5302a43274756204fe4f2d31ae1ea689,0.453921568627451,1,1,,,0.0,0.6666666666666666,0.13725490196078433,1.0,0.6666666666666666,0.0,51,16,1.8252399272631001,11,2,1.0,-6.9,120.41,-0.0573,0.6471
0xec87cb382fd131f2af9abf11840752df74fd43f9,0.45378787878787874,1,1,,,0.0,0.6666666666666666,0.13636363636363635,1.0,0.6666666666666666,0.0,88,16,2.869126307435516,20,2,0.1475,20.97,939.85,0.0223,0.8523
0xc2634869e6f4661c498d8bb07a6d23526f37362a,0.45337837837837835,1,1,,,0.0,0.625,0.1891891891891892,1.0,0.6666666666666666,0.0,37,15,0.9999257082644275,19,2,0.4615,0.14,37.2,0.0043,0.5
0xe12c3f269f3d4d9c2ae98dd350d803775d5adef5,0.4533333333333333,1,1,,,0.0,0.6666666666666666,0.13333333333333333,1.0,0.6666666666666666,0.0,45,16,1.4433322244775735,31,2,0.6667,13.4,70.92,0.2287,0.6579
0x9fd64979a0d2bd5781ea6ac09143c7af21835ab1,0.45323529411764707,1,1,,,0.0,0.375,0.18823529411764706,1.0,1.0,0.0,85,9,1.9844729283362748,40,3,0.3333,17.39,7155.51,0.0024,1.0
0xe4819a3493eb473b0f3c92e44f38a638976732a3,0.45294871794871794,1,1,,,0.0,0.7916666666666666,0.03076923076923077,1.0,0.3333333333333333,0.3999999999999999,130,19,1.8966897556408353,55,1,0.7,-3.17,295.17,-0.0111,0.3852
0xecd58b481cf48d66b6248a5358577b1005cfebdc,0.4528985507246377,1,1,op_006,12.0,0.0,0.6666666666666666,0.13043478260869565,1.0,0.6666666666666666,0.0,46,16,2.0497232585888154,21,2,,-16.75,190.0,-0.0881,0.6522
0xcd86761e297f18014c91f4388c39df8262ae1f6d,0.45180180180180185,1,1,op_001,146.0,0.0,0.7083333333333334,0.06756756756756757,1.0,0.6666666666666666,0.0,74,17,3.210346078390775,17,2,,27.16,1404.51,0.0193,0.9324
0x30881f64ed08afeebb256c47f50a76c3de24bd14,0.45119047619047625,1,1,op_003,15.0,0.0,0.4583333333333333,0.06349206349206349,1.0,1.0,0.0,63,11,3.509025821609085,14,4,0.2857,-68.33,315.83,-0.2183,0.7705
0x062a140c306014bdffa30684438bfe85cbd956ff,0.45119047619047625,1,1,op_005,2.0,0.0,0.2916666666666667,0.2857142857142857,1.0,1.0,0.0,49,7,2.1389516488569797,15,5,,24.61,3121.65,0.0079,1.0
0x8ca21445fc588f48128c2180fb885fb07ecb1d74,0.44898373983739837,1,1,,,0.0,0.7083333333333334,0.04878048780487805,1.0,0.6666666666666666,0.0,41,17,1.8188068063356806,12,2,0.6667,-1.93,94.73,-0.0204,0.5854
0x3904e686bffade807ac746cd462c6f44724c539b,0.4489130434782609,1,1,,,0.0,0.625,0.15942028985507245,1.0,0.6666666666666666,0.0,69,15,2.745807432777927,21,2,0.1667,-47.47,221.97,-0.2138,0.4058
0x4bfe11c1f2ffe7278e1ddcbd970dc8ecf45db127,0.4486434108527132,1,1,,,0.0,0.7083333333333334,0.046511627906976744,1.0,0.6666666666666666,0.0,43,17,2.1476981421689385,29,2,0.5,-85.22,165.93,-0.5984,0.3243
0xb8da89184f5c9c4d837d7ce1237cd9a1cf419d35,0.4484848484848485,1,1,,,0.0,0.5833333333333334,0.21212121212121213,1.0,0.6666666666666666,0.0,33,14,1.4185032320215973,24,2,,5.13,1082.01,0.0047,0.6061
0x904c3af7aed57a9f71162d6654f93556e9a04172,0.44816303030303034,1,1,,,0.0,0.7083333333333334,0.09090909090909091,1.0,0.3333333333333333,0.4286000000000001,33,17,1.7792705829547382,19,1,0.7143,38.43,149.04,0.2579,0.697
0x44773b8d88be1f14745b089a2a8f98dcdf6ffb85,0.4480392156862745,1,1,,,0.0,0.5416666666666666,0.2647058823529412,1.0,0.6666666666666666,0.0,34,13,1.8200828807514546,18,2,0.5,-3.07,72.91,-0.0421,0.4412
0xa7a1c3b19b7d7e4c8089f7dac76c2423a3b8a85e,0.4479166666666667,1,1,,,0.0,0.7083333333333334,0.041666666666666664,1.0,0.6666666666666666,0.0,96,17,3.0024380518387312,20,2,0.4783,63.19,1415.13,0.0465,0.7826
0x1798b39ce96371b6cfc6c68d107c1e4c2bad1ce9,0.4479166666666667,1,1,op_010,4.0,0.0,0.9166666666666666,0.09722222222222222,1.0,0.3333333333333333,0.0,72,22,1.586057747498516,55,1,0.2,54.85,327.92,0.2031,0.381
0x35073b8411f81ac56d2fbfc50a92ac9d413471d7,0.4473958333333333,1,1,,,0.0,0.6666666666666666,0.09375,1.0,0.6666666666666666,0.0,32,16,1.447388570004022,31,2,0.5,-7.78,1535.0,-0.0051,0.75
0x8431abd5b1f16c179cd955422567add5303c6291,0.44727414330218074,1,1,,,0.0,0.7083333333333334,0.037383177570093455,1.0,0.6666666666666666,0.0,107,17,3.2185817573349724,20,2,,-468.6,3033.31,-0.1545,0.6916
0xd934049d1369190c9307fff692211cd323cd60a0,0.4470623501199041,1,1,,,0.0,0.9583333333333334,0.03597122302158273,1.0,0.3333333333333333,0.0,139,23,4.174979902629273,44,1,,52.66,10718.9,0.0053,0.9773
0x91ef1ffec4d7a98353cfeeeb1e4fc832f31bb0f2,0.4470183486238532,1,1,,,0.0,0.625,0.14678899082568808,1.0,0.6666666666666666,0.0,109,15,2.1904024981877583,43,2,0.4634,37.21,336.21,0.1123,0.4444
0xfe01af0e8d99024c91e3f093f8babd493cb3b8ae,0.44666666666666666,1,1,,,0.0,0.6666666666666666,0.08888888888888889,1.0,0.6666666666666666,0.0,45,16,1.5517745697340106,45,2,,-36.92,227.28,-0.1637,0.6364
0x94b121e0d4e4d9ee3a79cb4fb8d9d3ffc31c27cb,0.44666666666666666,1,1,,,0.0,0.6666666666666666,0.08888888888888889,1.0,0.6666666666666666,0.0,45,16,2.1487483641516096,19,2,,-95.45,514.65,-0.1855,0.6889
0x0038fce0a27006de0c959f7d44bc79281df6ad0d,0.44601897435897436,1,1,op_003,15.0,0.0,0.4583333333333333,0.05128205128205128,1.0,0.6666666666666666,0.4665999999999999,78,11,3.4103528866382167,13,2,0.7333,-57.12,611.02,-0.0935,0.8333
0xa581732ef404ce759d8ae77537f1bd027485b552,0.4458333333333333,1,1,op_001,146.0,0.0,0.2916666666666667,0.25,1.0,1.0,0.0,48,7,1.9742616995126248,35,10,0.3333,-1.29,447.07,-0.003,0.7391
0xb6aff8bbb6b4032f3d2823523d28b71b4daf4219,0.4455128205128205,1,1,,,0.0,0.7083333333333334,0.02564102564102564,1.0,0.6666666666666666,0.0,78,17,3.2668154628947215,21,2,0.0,-170.68,2269.93,-0.0752,0.4487
0x5d337908c5116fa5dd9d82b4d59be922c98f6be3,0.4452950724637682,1,1,,,0.0,0.2916666666666667,0.043478260869565216,1.0,1.0,0.3044,46,7,2.2693323869090047,19,3,0.6522,620.87,1350.78,0.5245,0.3214
0xcfd744dcc3051610e03c1822c6c6dce251b9dfe9,0.445,1,1,,,0.0,0.625,0.3333333333333333,1.0,0.3333333333333333,0.19999999999999996,42,15,1.5715553691878181,30,1,0.6,-5.94,62.17,-0.0955,0.5476
0x1bd152e79a27ce1fb01c6dc64d13e7d3c8e2372a,0.4449275362318841,1,1,,,0.0,0.8333333333333334,0.18840579710144928,1.0,0.3333333333333333,0.0,69,20,1.2005757779232618,49,1,0.1818,-22.07,387.3,-0.0577,0.5
0x652efcde631c4f78b1078d2fac1eebe7a1d54a94,0.44485714285714284,1,1,,,0.0,0.5833333333333334,0.1746031746031746,1.0,0.3333333333333333,0.52,63,14,4.210014531685363,14,1,0.76,13.35,199.21,0.067,0.5397
0x17e0504da9a42b1ba021e5e22802f34a42bffe5b,0.44424019607843135,1,1,op_001,146.0,0.0,0.7083333333333334,0.01715686274509804,1.0,0.6666666666666666,0.0,408,17,5.0962397662652945,39,2,0.3415,3715.32,27127.25,0.1434,0.4899
0x4e770221a25d12f260f72302a982ad4bfb6d54cf,0.4441123188405797,1,1,,,0.0,0.9583333333333334,0.016304347826086956,1.0,0.3333333333333333,0.0,368,23,2.493114183263171,61,1,0.3188,737.34,4920.15,0.1601,0.5418
0xe9b72cca6799bd2dd75087ba52d959cd4f4e8030,0.44375,1,1,op_001,146.0,0.0,0.375,0.125,1.0,1.0,0.0,120,9,5.322237817673112,13,4,,2.88,312.45,0.0092,0.8583
0x65f93c0f054db935ed6a254c0ce0e9b3ca624425,0.44333333333333336,1,1,,,0.0,0.4166666666666667,0.06666666666666667,1.0,0.3333333333333333,1.0,30,10,2.4974045718849767,9,1,1.0,42.56,4721.35,0.009,0.9
0xb501e72ba4c48e8de2a92143303506df46f69a53,0.4425179357021997,1,1,,,0.0,0.8333333333333334,0.1116751269035533,1.0,0.3333333333333333,0.09099999999999997,197,20,2.696185360261021,49,1,0.5455,-216.13,2174.2,-0.1001,0.3557
0xb3387757e280d44308a72a3bdbb1b2dc6bb17a24,0.4418560606060606,1,1,op_006,12.0,0.0,0.6666666666666666,0.056818181818181816,1.0,0.6666666666666666,0.0,88,16,4.479717949963732,15,2,0.0,-10.98,88.0,-0.1248,0.7841
0xeb0126d8bafd250f93346dfafc2db823eaf943bb,0.4416274509803922,1,1,op_001,146.0,0.0,0.7916666666666666,0.03529411764705882,1.0,0.3333333333333333,0.28,170,19,2.426535335723078,65,1,0.64,-288.99,3431.08,-0.0851,0.5148
0xae6e78d95239f63f9b488f22d5d156029ce1b4be,0.4411764705882353,1,1,op_001,146.0,0.0,0.375,0.4411764705882353,1.0,0.6666666666666666,0.0,34,9,2.418780383296953,18,2,0.75,-6.23,174.49,-0.0357,0.7941
0x15a1b69d4f48c017af19a49b6b8e9b97d6e55ef3,0.4411368015414258,1,1,,,0.0,0.6666666666666666,0.05202312138728324,1.0,0.6666666666666666,0.0,173,16,2.4517792944485124,79,2,0.3409,17.05,783.07,0.0218,0.9477
0xf075e19a58617573493843e406c0d411311e3f43,0.44107142857142856,1,1,,,0.0,0.625,0.10714285714285714,1.0,0.6666666666666666,0.0,56,15,1.4431298772990053,23,2,0.0,-33.01,702.25,-0.047,0.5536
0x38e2f5d6d1693a365e22b7ca0c715f8d92da2909,0.44100000000000006,1,1,,,0.0,0.375,0.10666666666666667,1.0,1.0,0.0,75,9,1.98365441846885,23,7,0.1429,-20.29,129.12,-0.1689,0.6061
0x82f3458a6a4bec624e692c92d9ed14597f509f82,0.44098333333333334,1,1,,,0.0,0.6666666666666666,0.041666666666666664,1.0,0.6666666666666666,0.014000000000000012,240,16,3.165586483817118,59,2,0.507,0.09,11239.97,0.0,0.3504
0x710dc593d792853f2c103100e7f081ffdaaa02aa,0.43972019464720197,1,1,,,0.0,0.6666666666666666,0.3759124087591241,1.0,0.3333333333333333,0.0,274,16,3.4345515022653577,67,1,0.3385,-28.29,1966.27,-0.0145,0.5311
0x9ffa4f9c3ba1b7e9a13fd6bd202904990a52864c,0.43787878787878787,1,1,,,0.0,0.6666666666666666,0.36363636363636365,1.0,0.3333333333333333,0.0,33,16,1.1705499417002168,27,1,0.0,-10.55,213.46,-0.0517,0.871
0x60d8409b3c6a0ba25fd7eeb1dd41bec723d6f2a6,0.4377659574468086,1,1,,,0.0,0.375,0.0851063829787234,1.0,1.0,0.0,47,9,2.6557472435174785,27,3,,52.72,288.24,0.1829,0.2128
0xd34cd32144ba03dbf47f9d87d0bf0f2f4cb8f04c,0.4376666666666667,1,1,,,0.0,0.8333333333333334,0.14,1.0,0.3333333333333333,0.0,50,20,1.6087904949311715,42,1,0.25,-66.76,158.79,-0.4211,0.5714
